order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,cancellation_reason,refund_amount,order_date,order_hour,order_day,is_rated
12555,7492,Spice Villa,North Indian,2025-06-13 07:22:04,43.0,574.45,0.0,Cash,5.0,Bangalore,Harsh,Biryani,Rider unavailable,0.0,2025-06-13,7,Friday,True
54762,6169,Tandoori Nights,Japanese,2025-09-02 20:52:04,60.0,958.0,13.85,Net Banking,4.0,Kolkata,Sana,Biryani,Customer Cancelled,495.49,2025-09-02,20,Tuesday,True
28804,7273,Noodle House,North Indian,2025-03-23 01:13:04,40.0,946.71,0.0,Upi,1.8,Delhi,Sana,Biryani,Restaurant busy,168.46,2025-03-23,1,Sunday,True
51400,6881,Burger Hub,North Indian,2025-03-03 17:11:04,60.0,958.0,0.0,Upi,3.2,Pune,Deepak,Biryani,Customer Cancelled,0.0,2025-03-03,17,Monday,True
73492,6016,Burger Hub,South Indian,2025-06-22 14:49:04,60.0,958.0,0.0,Net Banking,5.0,Mumbai,Rohan,"Pizza, Coke",Customer Cancelled,481.87,2025-06-22,14,Sunday,True
71961,3679,Pizza Craft,Italian,2025-01-12 09:46:04,34.0,883.26,13.35,Upi,0.0,Kolkata,Deepak,Noodles,Restaurant busy,396.26,2025-01-12,9,Sunday,False
77879,8311,Sushi World,Mexican,2025-11-25 13:52:04,60.0,958.0,0.0,Card,5.0,Pune,Harsh,Biryani,Restaurant busy,0.0,2025-11-25,13,Tuesday,True
45065,3249,Burger Hub,Mexican,2025-05-04 01:35:04,47.0,958.0,0.0,Upi,5.0,Delhi,Amit,Sushi Set,Restaurant busy,246.82,2025-05-04,1,Sunday,True
88097,5457,Spice Villa,Japanese,2025-10-12 21:43:04,67.0,1565.76,0.0,Net Banking,2.3,Bangalore,Fatima,"Pizza, Coke",Rider unavailable,0.0,2025-10-12,21,Sunday,True
85883,7590,Biryani Express,Italian,2025-07-26 03:33:04,60.0,958.0,0.0,Cash,0.0,Bangalore,Fatima,"Pizza, Coke",Rider unavailable,0.0,2025-07-26,3,Saturday,False
80657,2842,Veggie Point,Japanese,2025-06-11 18:37:04,38.0,656.91,0.0,Card,5.0,Hyderabad,Sana,South Thali,Customer Cancelled,119.73,2025-06-11,18,Wednesday,True
26867,4639,Café Bliss,Fast Food,2025-09-07 17:33:04,36.0,410.53,27.61,Cash,5.0,Delhi,Amit,"Pizza, Coke",Customer Cancelled,0.0,2025-09-07,17,Sunday,True
69721,1527,Biryani Express,Japanese,2025-09-20 04:29:04,112.0,958.0,0.0,Card,0.0,Pune,Fatima,South Thali,Customer Cancelled,0.0,2025-09-20,4,Saturday,False
25701,8694,Kebab Street,Chinese,2025-04-02 02:03:04,60.0,958.0,0.0,Wallet,5.0,Delhi,Harsh,"Pizza, Coke",Restaurant busy,0.0,2025-04-02,2,Wednesday,True
89187,3914,Burger Hub,Japanese,2024-12-30 10:54:04,60.0,958.0,15.85,Upi,5.0,Hyderabad,Kiran,Sushi Set,Restaurant busy,0.0,2024-12-30,10,Monday,True
10675,9865,Spice Villa,Fast Food,2025-03-13 17:14:04,60.0,1239.51,0.0,Wallet,5.0,Pune,Fatima,"Pizza, Coke",Restaurant busy,0.0,2025-03-13,17,Thursday,True
82660,7574,Kebab Street,North Indian,2024-12-05 18:26:04,60.0,962.08,0.0,Net Banking,5.0,Hyderabad,Deepak,"Pizza, Coke",Rider unavailable,0.0,2024-12-05,18,Thursday,True
78531,7798,Burger Hub,Chinese,2025-10-03 08:47:04,60.0,1655.32,0.0,Upi,5.0,Kolkata,Sana,"Pizza, Coke",Rider unavailable,0.0,2025-10-03,8,Friday,True
38106,4296,Burger Hub,Fast Food,2024-11-25 14:49:04,111.0,958.0,0.0,Upi,2.9,Pune,Kiran,Sushi Set,Customer Cancelled,0.0,2024-11-25,14,Monday,True
34467,7017,Café Bliss,North Indian,2025-09-27 09:03:04,60.0,958.0,18.1,Upi,5.0,Hyderabad,Kiran,Biryani,Customer Cancelled,0.0,2025-09-27,9,Saturday,True
99498,8147,Biryani Express,Italian,2024-11-27 09:06:04,60.0,958.0,0.0,Net Banking,0.0,Bangalore,Deepak,Biryani,Restaurant busy,0.0,2024-11-27,9,Wednesday,False
33148,7094,Biryani Express,Chinese,2025-03-28 04:11:04,60.0,958.0,0.0,Net Banking,0.0,Bangalore,Harsh,"Pizza, Coke",No cancellation,0.0,2025-03-28,4,Friday,False
95906,9088,Sushi World,North Indian,2025-10-04 01:43:04,112.0,958.0,0.0,Cash,5.0,Delhi,Rohan,Biryani,Rider unavailable,0.0,2025-10-04,1,Saturday,True
30249,6911,Noodle House,North Indian,2025-01-14 04:05:04,60.0,958.0,25.89,Upi,5.0,Mumbai,Harsh,Noodles,Customer Cancelled,0.0,2025-01-14,4,Tuesday,True
53808,5017,Spice Villa,North Indian,2024-12-28 14:30:04,60.0,958.0,21.52,Cash,2.7,Delhi,Fatima,"Burger, Fries",Rider unavailable,0.0,2024-12-28,14,Saturday,True
31306,6125,Noodle House,Japanese,2025-04-29 05:31:04,60.0,989.33,30.47,Upi,5.0,Delhi,Rohan,Biryani,Rider unavailable,0.0,2025-04-29,5,Tuesday,True
50270,3412,Biryani Express,Fast Food,2025-11-23 20:17:04,60.0,958.0,0.0,Card,0.0,Bangalore,Fatima,Noodles,Customer Cancelled,0.0,2025-11-23,20,Sunday,False
79230,9359,Spice Villa,South Indian,2024-12-30 08:23:04,37.0,958.0,0.0,Net Banking,5.0,Bangalore,Kiran,South Thali,Rider unavailable,178.7,2024-12-30,8,Monday,True
52570,5331,Sushi World,South Indian,2025-01-02 12:39:04,112.0,958.0,24.78,Upi,5.0,Kolkata,Sana,"Pizza, Coke",Rider unavailable,0.0,2025-01-02,12,Thursday,True
22234,1565,Kebab Street,South Indian,2024-12-26 13:13:04,63.0,958.0,0.0,Wallet,0.0,Pune,Sana,"Pizza, Coke",Rider unavailable,469.17,2024-12-26,13,Thursday,False
58172,5092,Veggie Point,Fast Food,2025-01-04 09:17:04,60.0,1219.49,38.46,Card,5.0,Mumbai,Rohan,Biryani,Restaurant busy,0.0,2025-01-04,9,Saturday,True
28489,7718,Noodle House,North Indian,2025-08-27 21:18:04,83.0,707.87,0.0,Net Banking,5.0,Kolkata,Harsh,"Pizza, Coke",Rider unavailable,0.0,2025-08-27,21,Wednesday,True
47072,9242,Sushi World,Italian,2025-09-11 23:59:04,60.0,958.0,0.0,Cash,0.0,Mumbai,Sana,"Pizza, Coke",Customer Cancelled,0.0,2025-09-11,23,Thursday,False
93855,8023,Biryani Express,Japanese,2025-11-19 16:07:04,60.0,958.0,0.0,Cash,0.0,Kolkata,Sana,South Thali,Customer Cancelled,417.73,2025-11-19,16,Wednesday,False
61985,5303,Spice Villa,North Indian,2025-09-25 07:24:04,60.0,958.0,13.4,Card,2.5,Bangalore,Harsh,Sushi Set,Customer Cancelled,571.49,2025-09-25,7,Thursday,True
25008,2209,Burger Hub,North Indian,2025-11-03 10:55:04,105.0,958.0,7.37,Cash,3.6,Pune,Sana,Sushi Set,Rider unavailable,0.0,2025-11-03,10,Monday,True
53591,9951,Spice Villa,Italian,2024-12-24 10:47:04,60.0,958.0,0.0,Cash,4.9,Delhi,Amit,"Burger, Fries",No cancellation,0.0,2024-12-24,10,Tuesday,True
79753,9113,Tandoori Nights,South Indian,2025-07-04 18:41:04,60.0,958.0,0.0,Upi,5.0,Mumbai,Sana,"Pizza, Coke",Customer Cancelled,0.0,2025-07-04,18,Friday,True
84360,8927,Pizza Craft,North Indian,2025-08-12 13:07:04,74.0,958.0,0.0,Upi,5.0,Hyderabad,Amit,South Thali,Rider unavailable,0.0,2025-08-12,13,Tuesday,True
54680,5093,Sushi World,South Indian,2024-12-05 22:25:04,60.0,1571.28,25.42,Net Banking,0.0,Mumbai,Deepak,South Thali,No cancellation,0.0,2024-12-05,22,Thursday,False
77017,2452,Pizza Craft,Fast Food,2025-02-23 07:46:04,60.0,958.0,22.38,Net Banking,0.0,Delhi,Sana,Noodles,No cancellation,0.0,2025-02-23,7,Sunday,False
51509,5783,Burger Hub,Mexican,2025-02-22 14:37:04,52.0,958.0,0.0,Card,0.0,Hyderabad,Sana,Noodles,Rider unavailable,0.0,2025-02-22,14,Saturday,False
98420,3190,Café Bliss,Mexican,2025-07-01 18:35:04,60.0,958.0,0.0,Card,0.0,Mumbai,Fatima,Sushi Set,No cancellation,0.0,2025-07-01,18,Tuesday,False
27344,4895,Sushi World,Mexican,2025-10-20 13:19:04,34.0,958.0,29.34,Cash,5.0,Bangalore,Fatima,South Thali,Customer Cancelled,0.0,2025-10-20,13,Monday,True
86251,9668,Kebab Street,Fast Food,2025-05-17 12:08:04,60.0,1150.73,0.0,Upi,2.7,Mumbai,Rohan,Noodles,No cancellation,0.0,2025-05-17,12,Saturday,True
25494,8736,Biryani Express,North Indian,2024-12-02 06:58:04,60.0,1779.3,0.0,Wallet,5.0,Bangalore,Fatima,"Pizza, Coke",Restaurant busy,0.0,2024-12-02,6,Monday,True
39257,2487,Biryani Express,Italian,2025-11-10 20:35:04,60.0,958.0,0.0,Net Banking,0.0,Mumbai,Fatima,Sushi Set,Restaurant busy,0.0,2025-11-10,20,Monday,False
88231,4741,Tandoori Nights,Japanese,2025-06-18 19:34:04,116.0,958.0,29.36,Net Banking,0.0,Hyderabad,Deepak,"Burger, Fries",Restaurant busy,0.0,2025-06-18,19,Wednesday,False
69650,4166,Spice Villa,South Indian,2024-12-22 23:33:04,60.0,958.0,0.0,Net Banking,5.0,Kolkata,Kiran,Noodles,Restaurant busy,0.0,2024-12-22,23,Sunday,True
12645,2175,Spice Villa,Mexican,2025-10-07 01:14:04,39.0,958.0,0.0,Upi,4.3,Hyderabad,Amit,Biryani,No cancellation,0.0,2025-10-07,1,Tuesday,True
99463,1191,Sushi World,North Indian,2025-06-10 04:47:04,60.0,958.0,0.0,Net Banking,0.0,Kolkata,Rohan,South Thali,No cancellation,0.0,2025-06-10,4,Tuesday,False
73292,9777,Burger Hub,Japanese,2025-10-24 23:29:04,70.0,958.0,0.0,Upi,0.0,Hyderabad,Kiran,Sushi Set,Rider unavailable,0.0,2025-10-24,23,Friday,False
84808,2655,Burger Hub,North Indian,2025-05-29 19:50:04,60.0,958.0,0.0,Cash,5.0,Mumbai,Deepak,South Thali,Rider unavailable,0.0,2025-05-29,19,Thursday,True
39170,2560,Café Bliss,South Indian,2024-12-12 08:21:04,60.0,958.0,23.51,Net Banking,0.0,Delhi,Sana,Biryani,No cancellation,0.0,2024-12-12,8,Thursday,False
61868,9007,Sushi World,Japanese,2025-05-08 00:54:04,60.0,958.0,0.0,Cash,0.0,Delhi,Fatima,Noodles,Rider unavailable,478.82,2025-05-08,0,Thursday,False
36050,7627,Spice Villa,Mexican,2025-06-21 11:56:04,82.0,958.0,28.16,Cash,3.8,Bangalore,Kiran,Biryani,Customer Cancelled,0.0,2025-06-21,11,Saturday,True
94526,3851,Tandoori Nights,North Indian,2025-09-02 08:22:04,23.0,1021.62,39.86,Cash,5.0,Bangalore,Rohan,"Burger, Fries",Rider unavailable,0.0,2025-09-02,8,Tuesday,True
38165,5845,Spice Villa,Italian,2025-09-23 23:07:04,51.0,958.0,0.0,Wallet,2.1,Kolkata,Deepak,"Burger, Fries",No cancellation,0.0,2025-09-23,23,Tuesday,True
76614,9696,Café Bliss,Fast Food,2025-05-17 07:59:04,15.0,958.0,0.0,Card,0.0,Hyderabad,Sana,Noodles,Restaurant busy,0.0,2025-05-17,7,Saturday,False
54542,4970,Pizza Craft,North Indian,2025-01-06 20:18:04,96.0,958.0,26.07,Cash,1.9,Pune,Kiran,"Pizza, Coke",Rider unavailable,0.0,2025-01-06,20,Monday,True
11295,5712,Spice Villa,South Indian,2025-06-23 19:30:04,60.0,203.53,0.0,Cash,5.0,Pune,Deepak,Noodles,Rider unavailable,0.0,2025-06-23,19,Monday,True
62849,2528,Spice Villa,Fast Food,2025-11-09 07:21:04,89.0,958.0,0.0,Cash,5.0,Delhi,Fatima,Biryani,Restaurant busy,455.5,2025-11-09,7,Sunday,True
83103,5787,Noodle House,Japanese,2025-02-02 03:31:04,73.0,381.68,36.78,Upi,5.0,Hyderabad,Rohan,"Burger, Fries",Customer Cancelled,455.6,2025-02-02,3,Sunday,True
70079,8257,Kebab Street,South Indian,2025-03-18 09:42:04,103.0,631.02,0.0,Upi,5.0,Pune,Harsh,"Burger, Fries",Restaurant busy,508.5,2025-03-18,9,Tuesday,True
44531,7354,Biryani Express,Italian,2025-06-23 16:00:04,60.0,958.0,0.0,Cash,4.7,Pune,Amit,"Burger, Fries",Customer Cancelled,0.0,2025-06-23,16,Monday,True
70146,6786,Spice Villa,Chinese,2025-08-30 04:52:04,60.0,837.13,19.51,Card,5.0,Mumbai,Harsh,Biryani,Rider unavailable,0.0,2025-08-30,4,Saturday,True
55537,2241,Pizza Craft,South Indian,2025-08-14 15:13:04,60.0,958.0,0.0,Upi,5.0,Bangalore,Deepak,"Pizza, Coke",Rider unavailable,0.0,2025-08-14,15,Thursday,True
80054,5824,Kebab Street,South Indian,2024-12-06 22:06:04,77.0,958.0,9.65,Upi,4.5,Pune,Kiran,Biryani,Rider unavailable,0.0,2024-12-06,22,Friday,True
98410,9677,Pizza Craft,Mexican,2025-11-18 05:31:04,60.0,958.0,0.0,Cash,5.0,Hyderabad,Fatima,Biryani,No cancellation,0.0,2025-11-18,5,Tuesday,True
20154,7610,Veggie Point,North Indian,2025-01-11 18:49:04,60.0,958.0,0.0,Upi,2.4,Bangalore,Harsh,Sushi Set,Restaurant busy,0.0,2025-01-11,18,Saturday,True
23121,1370,Spice Villa,Italian,2025-01-10 19:35:04,60.0,906.15,0.0,Card,3.1,Bangalore,Amit,South Thali,No cancellation,0.0,2025-01-10,19,Friday,True
58223,3656,Spice Villa,Fast Food,2025-02-06 04:01:04,60.0,958.0,0.0,Net Banking,2.8,Mumbai,Sana,Sushi Set,Restaurant busy,236.11,2025-02-06,4,Thursday,True
43191,3410,Burger Hub,North Indian,2025-07-07 01:54:04,60.0,970.09,0.0,Cash,4.8,Bangalore,Amit,Biryani,No cancellation,0.0,2025-07-07,1,Monday,True
39124,1410,Spice Villa,South Indian,2025-04-01 02:02:04,60.0,958.0,0.0,Card,0.0,Delhi,Fatima,Biryani,Customer Cancelled,0.0,2025-04-01,2,Tuesday,False
10008,8784,Burger Hub,North Indian,2025-07-28 15:54:04,60.0,958.0,38.56,Upi,0.0,Bangalore,Kiran,South Thali,Customer Cancelled,0.0,2025-07-28,15,Monday,False
72348,4297,Pizza Craft,North Indian,2025-09-08 20:34:04,60.0,958.0,0.0,Net Banking,5.0,Mumbai,Rohan,South Thali,Rider unavailable,0.0,2025-09-08,20,Monday,True
35606,7069,Pizza Craft,North Indian,2025-02-16 04:56:04,109.0,958.0,3.4,Cash,3.1,Kolkata,Sana,"Burger, Fries",Restaurant busy,0.0,2025-02-16,4,Sunday,True
56867,6849,Pizza Craft,Fast Food,2025-05-02 22:36:04,60.0,958.0,0.0,Wallet,1.3,Delhi,Harsh,Sushi Set,Restaurant busy,93.72,2025-05-02,22,Friday,True
83152,5753,Noodle House,Italian,2025-04-25 14:30:04,60.0,958.0,0.0,Cash,2.4,Kolkata,Rohan,Biryani,Customer Cancelled,138.16,2025-04-25,14,Friday,True
76876,3544,Tandoori Nights,Fast Food,2025-03-27 12:25:04,60.0,958.0,0.0,Net Banking,5.0,Kolkata,Amit,South Thali,No cancellation,0.0,2025-03-27,12,Thursday,True
56559,3656,Sushi World,North Indian,2025-08-28 07:45:04,60.0,958.0,36.46,Cash,0.0,Mumbai,Fatima,Sushi Set,Customer Cancelled,0.0,2025-08-28,7,Thursday,False
90154,5528,Noodle House,South Indian,2025-07-02 23:44:04,23.0,958.0,39.26,Cash,0.0,Delhi,Fatima,Noodles,Restaurant busy,0.0,2025-07-02,23,Wednesday,False
50931,3841,Tandoori Nights,South Indian,2025-11-07 02:58:04,60.0,958.0,0.0,Upi,5.0,Bangalore,Deepak,"Pizza, Coke",Customer Cancelled,0.0,2025-11-07,2,Friday,True
68950,8980,Veggie Point,Japanese,2025-10-04 12:57:04,94.0,958.0,0.0,Net Banking,5.0,Mumbai,Fatima,Noodles,Customer Cancelled,0.0,2025-10-04,12,Saturday,True
47179,3911,Pizza Craft,South Indian,2025-01-06 03:12:04,62.0,958.0,0.0,Cash,5.0,Mumbai,Rohan,"Burger, Fries",Customer Cancelled,0.0,2025-01-06,3,Monday,True
61766,6391,Noodle House,Italian,2024-12-21 10:25:04,60.0,958.0,0.0,Cash,5.0,Delhi,Deepak,South Thali,No cancellation,0.0,2024-12-21,10,Saturday,True
16702,1467,Sushi World,North Indian,2025-07-12 04:06:04,60.0,1712.87,0.0,Upi,0.0,Mumbai,Fatima,Noodles,Rider unavailable,255.1,2025-07-12,4,Saturday,False
32747,6541,Noodle House,North Indian,2025-10-19 17:37:04,60.0,958.0,0.0,Wallet,0.0,Kolkata,Rohan,Noodles,No cancellation,0.0,2025-10-19,17,Sunday,False
30902,2706,Sushi World,North Indian,2025-01-20 10:48:04,99.0,958.0,0.0,Upi,2.7,Kolkata,Deepak,Noodles,No cancellation,0.0,2025-01-20,10,Monday,True
93434,1266,Tandoori Nights,Italian,2025-06-03 19:52:04,60.0,958.0,8.11,Wallet,5.0,Kolkata,Deepak,"Burger, Fries",Rider unavailable,170.15,2025-06-03,19,Tuesday,True
80155,9180,Tandoori Nights,South Indian,2025-01-26 19:53:04,60.0,1536.32,0.0,Upi,2.9,Bangalore,Sana,"Burger, Fries",Customer Cancelled,439.1,2025-01-26,19,Sunday,True
42973,3004,Noodle House,Mexican,2025-08-31 16:49:04,60.0,958.0,0.0,Cash,0.0,Delhi,Rohan,Sushi Set,Restaurant busy,0.0,2025-08-31,16,Sunday,False
82061,5352,Kebab Street,Italian,2025-04-11 02:54:04,60.0,958.0,0.0,Cash,0.0,Bangalore,Fatima,Biryani,No cancellation,0.0,2025-04-11,2,Friday,False
47643,5386,Biryani Express,Chinese,2025-08-30 17:50:04,60.0,958.0,0.0,Cash,0.0,Mumbai,Sana,South Thali,Customer Cancelled,0.0,2025-08-30,17,Saturday,False
22731,1441,Sushi World,Italian,2025-05-05 00:20:04,60.0,958.0,0.41,Card,1.9,Pune,Kiran,Biryani,Restaurant busy,559.57,2025-05-05,0,Monday,True
41013,5903,Café Bliss,Mexican,2025-09-07 08:25:04,118.0,958.0,0.0,Card,0.0,Pune,Rohan,"Pizza, Coke",No cancellation,0.0,2025-09-07,8,Sunday,False
18901,4556,Biryani Express,North Indian,2025-02-17 11:41:04,60.0,1520.22,23.33,Upi,5.0,Mumbai,Fatima,Sushi Set,Restaurant busy,0.0,2025-02-17,11,Monday,True
37499,7953,Veggie Point,Chinese,2025-07-27 02:30:04,60.0,1549.84,0.0,Upi,5.0,Delhi,Kiran,Biryani,No cancellation,0.0,2025-07-27,2,Sunday,True
80484,2146,Pizza Craft,Italian,2024-12-23 03:34:04,60.0,958.0,8.29,Wallet,2.1,Bangalore,Fatima,Sushi Set,Customer Cancelled,0.0,2024-12-23,3,Monday,True
65035,2082,Spice Villa,North Indian,2025-06-23 06:28:04,60.0,1228.32,10.81,Cash,3.2,Pune,Fatima,Sushi Set,Rider unavailable,0.0,2025-06-23,6,Monday,True
93516,7797,Spice Villa,Italian,2025-01-23 00:56:04,119.0,958.0,0.0,Cash,0.0,Hyderabad,Deepak,Biryani,Rider unavailable,582.36,2025-01-23,0,Thursday,False
68420,1111,Spice Villa,North Indian,2025-11-18 15:38:04,60.0,1330.2,0.0,Wallet,5.0,Mumbai,Fatima,Biryani,Customer Cancelled,495.19,2025-11-18,15,Tuesday,True
43914,2867,Spice Villa,Italian,2025-08-30 06:47:04,60.0,958.0,0.0,Cash,5.0,Delhi,Harsh,South Thali,Customer Cancelled,102.23,2025-08-30,6,Saturday,True
20711,6747,Café Bliss,Chinese,2025-08-20 03:26:04,60.0,958.0,0.0,Net Banking,5.0,Pune,Amit,"Burger, Fries",No cancellation,0.0,2025-08-20,3,Wednesday,True
53770,4664,Pizza Craft,Italian,2024-12-21 17:02:04,60.0,958.0,0.0,Card,0.0,Pune,Harsh,"Pizza, Coke",Customer Cancelled,432.96,2024-12-21,17,Saturday,False
91488,9425,Tandoori Nights,Italian,2025-05-30 23:33:04,60.0,1546.39,28.37,Upi,4.9,Hyderabad,Sana,"Pizza, Coke",Rider unavailable,0.0,2025-05-30,23,Friday,True
73539,7457,Burger Hub,Fast Food,2025-07-16 14:15:04,60.0,958.0,0.0,Wallet,0.0,Pune,Harsh,Sushi Set,No cancellation,0.0,2025-07-16,14,Wednesday,False
88781,9284,Burger Hub,Chinese,2025-01-23 15:32:04,51.0,958.0,0.0,Upi,5.0,Pune,Amit,"Pizza, Coke",Rider unavailable,0.0,2025-01-23,15,Thursday,True
52606,9237,Burger Hub,Italian,2024-12-04 03:10:04,60.0,958.0,0.0,Wallet,5.0,Pune,Harsh,Noodles,Customer Cancelled,0.0,2024-12-04,3,Wednesday,True
88708,7637,Burger Hub,Italian,2025-02-10 06:28:04,99.0,958.0,38.83,Upi,0.0,Kolkata,Rohan,Sushi Set,No cancellation,0.0,2025-02-10,6,Monday,False
51350,2657,Biryani Express,South Indian,2025-11-21 14:58:04,60.0,344.57,0.0,Card,4.9,Bangalore,Harsh,Sushi Set,Restaurant busy,524.36,2025-11-21,14,Friday,True
79359,6630,Sushi World,South Indian,2025-09-03 15:31:04,72.0,958.0,9.32,Cash,1.7,Pune,Kiran,"Pizza, Coke",Restaurant busy,0.0,2025-09-03,15,Wednesday,True
25582,4043,Burger Hub,Japanese,2025-03-01 14:52:04,50.0,958.0,12.2,Upi,4.7,Bangalore,Rohan,"Burger, Fries",Restaurant busy,0.0,2025-03-01,14,Saturday,True
97420,9435,Burger Hub,Italian,2025-01-27 01:40:04,60.0,1184.63,0.0,Net Banking,0.0,Bangalore,Deepak,Biryani,No cancellation,0.0,2025-01-27,1,Monday,False
69903,6939,Noodle House,Chinese,2025-09-24 06:22:04,101.0,958.0,0.0,Upi,2.1,Mumbai,Rohan,"Burger, Fries",Rider unavailable,0.0,2025-09-24,6,Wednesday,True
67746,2217,Spice Villa,Mexican,2025-06-28 03:26:04,102.0,1437.01,0.0,Cash,0.0,Bangalore,Sana,"Pizza, Coke",Customer Cancelled,79.04,2025-06-28,3,Saturday,False
12515,5332,Spice Villa,Italian,2025-07-15 02:49:04,75.0,236.2,0.0,Upi,5.0,Hyderabad,Kiran,South Thali,Customer Cancelled,0.0,2025-07-15,2,Tuesday,True
68139,6901,Spice Villa,South Indian,2025-07-23 02:00:04,43.0,958.0,18.91,Cash,5.0,Pune,Kiran,"Burger, Fries",No cancellation,0.0,2025-07-23,2,Wednesday,True
32428,5480,Spice Villa,Japanese,2025-04-21 17:56:04,60.0,1630.94,0.0,Net Banking,5.0,Mumbai,Kiran,Noodles,Customer Cancelled,0.0,2025-04-21,17,Monday,True
71160,6466,Burger Hub,Italian,2025-07-12 23:09:04,30.0,787.67,25.95,Upi,4.0,Mumbai,Harsh,"Burger, Fries",No cancellation,0.0,2025-07-12,23,Saturday,True
52390,7636,Burger Hub,Mexican,2025-10-10 04:52:04,60.0,687.74,0.0,Wallet,5.0,Bangalore,Kiran,Sushi Set,Restaurant busy,0.0,2025-10-10,4,Friday,True
29476,6158,Burger Hub,Italian,2025-05-22 16:28:04,60.0,958.0,0.0,Upi,0.0,Mumbai,Fatima,Noodles,No cancellation,0.0,2025-05-22,16,Thursday,False
74790,3638,Kebab Street,Italian,2025-08-18 23:12:04,60.0,958.0,0.0,Upi,2.3,Pune,Sana,Noodles,Rider unavailable,0.0,2025-08-18,23,Monday,True
19673,9727,Spice Villa,North Indian,2025-10-21 01:20:04,60.0,958.0,0.0,Wallet,1.9,Pune,Rohan,Sushi Set,No cancellation,0.0,2025-10-21,1,Tuesday,True
92427,3087,Biryani Express,Italian,2024-11-29 12:57:04,52.0,958.0,0.0,Cash,5.0,Mumbai,Fatima,"Burger, Fries",Customer Cancelled,0.0,2024-11-29,12,Friday,True
89068,5365,Café Bliss,Fast Food,2025-04-25 06:38:04,67.0,958.0,0.0,Cash,5.0,Mumbai,Deepak,South Thali,Rider unavailable,0.0,2025-04-25,6,Friday,True
20707,2861,Burger Hub,South Indian,2025-02-05 22:44:04,60.0,958.0,0.0,Net Banking,0.0,Hyderabad,Sana,"Pizza, Coke",No cancellation,0.0,2025-02-05,22,Wednesday,False
52782,9005,Spice Villa,North Indian,2024-12-11 13:18:04,101.0,890.96,35.83,Cash,0.0,Hyderabad,Fatima,"Burger, Fries",Rider unavailable,0.0,2024-12-11,13,Wednesday,False
24812,4166,Veggie Point,Fast Food,2025-03-21 15:38:04,80.0,958.0,22.96,Net Banking,0.0,Kolkata,Rohan,Sushi Set,No cancellation,0.0,2025-03-21,15,Friday,False
62066,3397,Spice Villa,Fast Food,2025-10-25 00:21:04,60.0,958.0,11.72,Cash,2.9,Pune,Rohan,Noodles,No cancellation,0.0,2025-10-25,0,Saturday,True
36024,5195,Pizza Craft,Italian,2025-11-16 02:55:04,60.0,958.0,0.0,Net Banking,0.0,Bangalore,Fatima,Noodles,Rider unavailable,689.93,2025-11-16,2,Sunday,False
57339,5081,Noodle House,Italian,2025-06-10 09:11:04,86.0,958.0,6.32,Cash,0.0,Delhi,Harsh,"Burger, Fries",No cancellation,0.0,2025-06-10,9,Tuesday,False
98412,8126,Veggie Point,Italian,2025-06-24 21:20:04,60.0,958.0,39.81,Net Banking,0.0,Hyderabad,Harsh,Biryani,Customer Cancelled,311.29,2025-06-24,21,Tuesday,False
34794,6497,Pizza Craft,Chinese,2025-07-15 08:24:04,60.0,958.0,0.0,Upi,0.0,Kolkata,Harsh,"Pizza, Coke",Restaurant busy,0.0,2025-07-15,8,Tuesday,False
83070,8742,Tandoori Nights,North Indian,2025-10-27 16:12:04,60.0,958.0,0.0,Upi,4.6,Delhi,Amit,Biryani,Customer Cancelled,0.0,2025-10-27,16,Monday,True
13793,4344,Burger Hub,Fast Food,2025-02-14 22:02:04,60.0,1348.86,31.93,Net Banking,0.0,Bangalore,Deepak,"Burger, Fries",Customer Cancelled,0.0,2025-02-14,22,Friday,False
59514,4729,Spice Villa,Italian,2025-08-10 04:02:04,60.0,958.0,0.0,Card,4.1,Hyderabad,Harsh,"Pizza, Coke",Rider unavailable,425.82,2025-08-10,4,Sunday,True
67266,5013,Noodle House,Mexican,2025-02-16 06:09:04,60.0,1641.09,5.33,Upi,0.0,Delhi,Kiran,Noodles,No cancellation,0.0,2025-02-16,6,Sunday,False
78982,6405,Kebab Street,Fast Food,2024-12-16 16:03:04,60.0,958.0,26.14,Upi,3.6,Bangalore,Fatima,"Pizza, Coke",Rider unavailable,115.41,2024-12-16,16,Monday,True
63668,2965,Pizza Craft,North Indian,2025-04-10 22:18:04,60.0,958.0,0.0,Card,0.0,Mumbai,Rohan,"Pizza, Coke",No cancellation,0.0,2025-04-10,22,Thursday,False
89855,2702,Noodle House,North Indian,2025-07-24 01:15:04,60.0,958.0,39.9,Upi,5.0,Delhi,Kiran,Sushi Set,Customer Cancelled,0.0,2025-07-24,1,Thursday,True
52640,9077,Burger Hub,Japanese,2025-03-13 09:58:04,28.0,304.95,0.0,Net Banking,5.0,Pune,Kiran,"Burger, Fries",Customer Cancelled,0.0,2025-03-13,9,Thursday,True
40697,2863,Café Bliss,North Indian,2025-06-25 11:55:04,60.0,958.0,36.01,Upi,5.0,Pune,Deepak,Noodles,No cancellation,0.0,2025-06-25,11,Wednesday,True
62552,4212,Café Bliss,North Indian,2024-11-29 11:09:04,60.0,958.0,0.0,Cash,0.0,Pune,Fatima,Sushi Set,No cancellation,0.0,2024-11-29,11,Friday,False
